09:41:35,42.9
09:41:38,42.9
09:41:39,42.9
09:41:41,42.9
09:41:42,42.9
09:41:43,42.9
09:41:44,42.9
09:41:45,42.9
09:41:46,42.9
09:41:47,42.9
09:41:48,42.9
09:41:49,42.9
09:41:50,42.9
09:41:52,42.9
09:41:53,42.9
09:41:54,42.9
09:41:55,42.9
09:41:56,42.9
09:41:57,42.9
09:41:58,42.9
09:41:59,42.9
09:42:00,42.9
09:42:01,42.9
09:42:02,42.9
09:42:03,42.9
09:42:05,42.9
09:42:06,42.9
09:42:07,42.9
09:42:08,42.9
09:42:10,42.9
09:42:11,42.9
09:42:12,42.9
09:42:14,42.9
09:42:15,43
09:42:16,43
09:42:17,43
09:42:19,43
09:42:20,43
09:42:21,43
09:42:22,43
09:42:23,43
09:42:24,43
09:42:27,43
09:42:29,43
09:42:31,43
09:42:32,43
09:42:33,43
09:42:34,43
