18:31:57,38.3
18:31:58,38.3
18:32:00,38.3
18:32:01,38.3
18:32:02,38.3
18:32:04,38.3
18:32:05,38.3
18:32:06,38.3
18:32:07,38.3
18:32:09,38.3
18:32:10,38.3
18:32:12,38.3
18:32:13,38.3
18:32:14,38.3
18:32:15,38.3
18:32:16,38.3
18:32:17,38.3
18:32:19,38.3
18:32:20,38.3
18:32:22,38.3
18:32:23,38.3
18:32:24,38.3
18:32:26,38.3
18:32:27,38.3
18:32:28,38.3
18:32:29,38.3
18:32:30,38.3
18:32:31,38.3
18:32:32,38.3
18:32:33,38.3
18:32:34,38.3
18:32:35,38.3
18:32:36,38.3
18:32:37,38.3
18:32:38,38.3
18:32:40,38.3
18:32:41,38.3
18:32:42,38.3
18:32:43,38.3
18:32:44,38.3
18:32:45,38.3
18:32:46,38.3
18:32:47,38.3
18:32:48,38.3
18:32:49,38.3
18:32:50,38.3
18:32:51,38.3
18:32:52,38.3
18:32:54,38.3
18:32:55,38.3
18:32:56,38.3
18:32:57,38.3
18:32:58,38.3
18:32:59,38.3
18:33:00,38.3
18:33:01,38.3
18:33:02,38.3
18:33:03,38.3
18:33:04,38.3
18:33:05,38.3
18:33:06,38.3
18:33:08,38.3
18:33:09,38.3
18:33:10,38.3
18:33:11,38.3
18:33:12,38.3
18:33:13,38.3
18:33:14,38.3
18:33:15,38.3
18:33:17,38.3
18:33:18,38.3
18:33:19,38.3
18:33:20,38.3
18:33:21,38.3
18:33:22,38.3
18:33:23,38.3
18:33:24,38.3
18:33:25,38.3
18:33:26,38.3
18:33:27,38.3
18:33:28,38.3
18:33:29,38.3
18:33:31,38.3
18:33:32,38.3
18:33:33,38.3
18:33:34,38.3
18:33:35,38.3
18:33:36,38.3
18:33:37,38.3
18:33:38,38.3
18:33:39,38.3
18:33:40,38.3
18:33:41,38.3
18:33:42,38.3
18:33:43,38.3
18:33:45,38.3
18:33:46,38.3
18:33:47,38.3
18:33:48,38.3
18:33:49,38.3
18:33:50,38.3
18:33:51,38.3
18:33:52,38.3
18:33:54,38.3
18:33:55,38.3
18:33:56,38.3
18:33:57,38.3
18:33:58,38.3
18:33:59,38.3
18:34:00,38.3
18:34:01,38.3
18:34:02,38.3
18:34:03,38.3
18:34:04,38.3
18:34:05,38.3
18:34:06,38.3
18:34:08,38.3
18:34:09,38.3
18:34:10,38.3
18:34:11,38.3
18:34:12,38.3
18:34:13,38.3
18:34:14,38.3
18:34:15,38.3
18:34:16,38.3
18:34:17,38.3
18:34:18,38.3
18:34:19,38.3
18:34:21,38.3
18:34:22,38.3
18:34:23,38.3
18:34:24,38.3
18:34:25,38.3
18:34:26,38.3
18:34:27,38.3
18:34:28,38.3
18:34:29,38.3
18:34:30,38.3
18:34:31,38.3
18:34:32,38.2
18:34:33,38.3
18:34:35,38.3
18:34:36,38.3
18:34:37,38.3
18:34:38,38.3
18:34:39,38.3
18:34:40,38.3
18:34:41,38.3
18:34:42,38.3
18:34:43,38.3
18:34:44,38.3
18:34:45,38.3
18:34:46,38.3
18:34:47,38.3
18:34:49,38.3
18:34:50,38.3
18:34:51,38.3
18:34:52,38.3
18:34:53,38.3
18:34:54,38.3
18:34:55,38.3
18:34:56,38.3
18:34:57,38.3
18:34:58,38.3
18:34:59,38.3
18:35:00,38.3
18:35:01,38.3
18:35:03,38.3
18:35:04,38.3
18:35:05,38.3
18:35:06,38.3
18:35:07,38.3
18:35:08,38.3
18:35:09,38.3
18:35:10,38.3
18:35:11,38.3
18:35:12,38.3
18:35:13,38.3
18:35:14,38.3
18:35:16,38.3
18:35:17,38.3
18:35:18,38.3
18:35:19,38.3
18:35:20,38.3
18:35:21,38.3
18:35:22,38.3
18:35:23,38.3
18:35:24,38.3
18:35:25,38.3
18:35:26,38.3
18:35:27,38.3
18:35:28,38.3
18:35:30,38.3
18:35:31,38.3
18:35:32,38.3
18:35:33,38.3
18:35:34,38.3
18:35:35,38.2
18:35:36,38.3
18:35:37,38.3
18:35:38,38.3
18:35:39,38.3
18:35:40,38.3
18:35:42,38.3
18:35:43,38.3
